,0,1,2,3,4,5,6,7,8,9,10
0,0.0,0.7289850000000002,0.8660400000000033,0.9065100000000011,0.9476250000000004,0.9359500000000001,0.9460449999999999,0.9421299999999999,0.968055,0.9521199999999999,0.9640949999999999
