,0,1,2,3,4,5,6,7,8,9
0,0.7979999999999999,0.6905729166666665,0.7722916666666664,0.7489893617021275,0.7844021739130433,0.7557222222222222,0.8268085106382977,0.8183139534883719,0.7889130434782609,0.7605434782608694
1,0.7654787234042553,0.9094387755102039,0.7459042553191491,0.8034239130434778,0.6908522727272726,0.7003191489361702,0.6713095238095238,0.7874999999999998,0.7271354166666666,0.5951063829787235
2,0.8276595744680852,0.6168181818181817,0.8220652173913041,0.749715909090909,0.7858333333333333,0.7857978723404255,0.7864285714285715,0.6852659574468084,0.8090957446808513,0.7759239130434785
3,0.8038333333333335,0.8087234042553194,0.7882812499999999,0.8429891304347825,0.8070744680851063,0.671222222222222,0.7456976744186046,0.7103333333333332,0.7892857142857144,0.83453125
4,0.7184782608695653,0.7719318181818181,0.8318877551020408,0.6102083333333334,0.8138000000000001,0.7528499999999998,0.7795500000000001,0.6475,0.79655,0.8106632653061221
5,0.7175999999999998,0.7058163265306122,0.735612244897959,0.6652499999999999,0.722,0.6197959183673469,0.7230499999999997,0.5987,0.8230000000000003,0.6714999999999998
6,0.679795918367347,0.8325499999999998,0.6137,0.6859999999999999,0.7692346938775508,0.6797500000000001,0.6620918367346936,0.6666500000000001,0.7630999999999994,0.5823999999999999
7,0.5476999999999999,0.6633673469387754,0.6434183673469388,0.7231999999999998,0.5893877551020408,0.6898000000000002,0.7665500000000001,0.69495,0.6455000000000003,0.718673469387755
8,0.69825,0.7205999999999999,0.7401000000000001,0.6671999999999998,0.6895500000000001,0.7203499999999999,0.68415,0.8271999999999998,0.6460999999999999,0.7100000000000003
9,0.7026020408163266,0.7001999999999999,0.71875,0.6882291666666666,0.8190999999999998,0.6450999999999998,0.7269000000000001,0.7401499999999999,0.6608999999999997,0.6833499999999999
