,0,1,2,3,4,5,6,7,8,9,10
0,0.0,0.7493050000000014,0.8776800000000013,0.8779100000000001,0.9340499999999999,0.9441099999999999,0.9581,0.9740599999999999,0.9700749999999999,0.96807,0.974065
