Output
0.009500000000000001
0.00425
0.0032500000000000003
0.0029999999999999996
0.0024999999999999996
0.004250000000000001
0.0042499999999999994
0.0044444444444444444
0.0024999999999999996
0.00275
0.0027777777777777775
0.6745
0.8652777777777777
0.6785000000000001
0.6792499999999999
0.8500000000000001
0.42999999999999994
0.77125
0.07199999999999995
0.0037500000000000007
0.0024999999999999996
0.0032500000000000003
0.0037500000000000007
0.00275
0.0024999999999999996
0.0032499999999999994
0.7684999999999998
0.0037500000000000007
0.0032499999999999994
0.0037500000000000007
0.0024999999999999996
0.0024999999999999996
0.66575
0.10174999999999997
0.0032499999999999994
0.0024999999999999996
0.005833333333333333
0.004
0.5832499999999999
0.7594444444444445
0.7812499999999999
0.682
0.0024999999999999996
0.0034999999999999996
0.00275
0.0024999999999999996
0.0032499999999999994
0.0024999999999999996
0.003
0.6817500000000001
0.07049999999999995
0.0027499999999999994
0.7754999999999999
0.20049999999999996
0.004
0.0032499999999999994
0.7488888888888889
0.10174999999999998
0.003999999999999999
0.5272222222222221
0.10374999999999997
0.5567857142857142
0.873
0.07299999999999995
0.00375
0.00475
0.77975
0.6508333333333334
0.10124999999999998
0.00275
0.00275
0.38774999999999993
0.006000000000000001
0.2929999999999999
0.868
0.76875
0.10074999999999996
0.0035000000000000005
0.003999999999999999
0.0024999999999999996
0.004750000000000001
0.006750000000000001
0.0024999999999999996
0.0024999999999999996
0.0024999999999999996
0.0027499999999999994
0.00425
0.00425
0.0035000000000000005
0.00275
0.00375
0.0032499999999999994
0.00275
0.0024999999999999996
0.0024999999999999996
0.583
0.5430555555555556
0.7705000000000001
0.09449999999999995
0.4800000000000001
0.7569444444444444
0.08924999999999995
0.00275
0.2865
0.09774999999999996
0.771
0.8712500000000001
0.08849999999999997
0.003
0.00975
0.0024999999999999996
0.0024999999999999996
0.0024999999999999996
0.7665
0.7745
0.09899999999999995
0.0024999999999999996
0.0032499999999999994
0.0027499999999999994
0.38824999999999993
0.0024999999999999996
0.0032499999999999994
0.004444444444444444
0.0045
0.0029999999999999996
0.003
0.0055000000000000005
0.00275
0.004750000000000001
0.0032500000000000003
0.0032500000000000003
0.0024999999999999996
0.0029999999999999996
0.0024999999999999996
0.0029999999999999996
0.0024999999999999996
0.0036111111111111114
0.0035000000000000005
0.0032500000000000003
0.0032499999999999994
0.0024999999999999996
0.003888888888888889
0.00275
0.0037500000000000007
0.003
0.0029999999999999996
0.004250000000000001
0.0032499999999999994
0.37249999999999994
0.76825
0.5810000000000001
0.7757499999999999
0.09724999999999995
0.0024999999999999996
0.0024999999999999996
0.0034999999999999996
0.0024999999999999996
0.0032500000000000003
0.005
0.0024999999999999996
0.003999999999999999
0.7645
0.76425
0.09949999999999995
0.45325
0.48575000000000007
0.6779999999999999
0.0055000000000000005
0.00375
0.003
0.00275
0.0034999999999999996
0.004
0.6787500000000001
0.7519444444444445
0.43333333333333335
0.0045
0.0024999999999999996
0.0036111111111111105
0.0075000000000000015
0.0024999999999999996
0.0034999999999999988
0.0029999999999999996
0.7555555555555556
0.004500000000000001
0.0045
0.0034999999999999996
0.003
0.0024999999999999996
0.0033333333333333322
0.0042499999999999994
0.0024999999999999996
0.0024999999999999996
0.8595
0.09674999999999996
0.00275
0.0035000000000000005
0.008250000000000002
0.6565000000000001
0.07524999999999996
0.7745000000000001
0.5338888888888889
0.10024999999999995
0.0024999999999999996
0.5810000000000001
0.5835000000000001
0.7519444444444445
0.6932142857142856
0.0024999999999999996
0.0025
0.00425
0.6772500000000001
0.09749999999999996
0.0027499999999999994
0.725
0.10777777777777774
0.57825
0.0032499999999999994
0.0035000000000000005
0.4805
0.09524999999999996
0.006000000000000001
0.43416666666666665
0.6025
0.6714999999999999
0.0037500000000000007
0.7745000000000001
0.029500000000000005
0.004250000000000001
0.00275
0.09874999999999998
0.29425
0.8627777777777776
0.8699999999999999
0.7109375000000001
0.5834999999999999
0.10555555555555553
0.004000000000000001
0.0027499999999999994
0.6461111111111112
0.005500000000000001
0.003
0.3915
0.39299999999999996
0.09999999999999995
0.0027777777777777775
0.386
0.09674999999999997
0.0032500000000000003
0.48075
0.6779999999999999
0.5775
0.09799999999999995
0.0024999999999999996
0.003
0.0034999999999999988
0.0024999999999999996
0.39249999999999996
0.10024999999999998
0.0024999999999999996
0.004750000000000001
0.0024999999999999996
0.0024999999999999996
0.00275
0.6967857142857143
0.09499999999999996
0.007750000000000002
0.7153125
0.7375
0.7491666666666666
0.09574999999999997
0.003
0.0032500000000000003
0.0032499999999999994
0.00275
0.006
0.0032500000000000003
0.0037500000000000007
0.00425
0.1975
0.09374999999999997
0.00525
0.004750000000000001
0.004
0.00275
0.00275
0.0034999999999999996
0.004000000000000001
0.0032500000000000003
0.0024999999999999996
0.00275
0.0032500000000000003
0.57025
0.9650000000000001
0.4875
0.8602777777777777
0.7662500000000001
0.00275
0.0037500000000000007
0.0029999999999999996
0.003999999999999999
0.0024999999999999996
0.00275
0.0024999999999999996
0.0024999999999999996
0.0024999999999999996
0.004
0.004
0.0024999999999999996
0.00425
0.39099999999999996
0.46749999999999997
0.0032499999999999994
0.6074999999999999
0.10449999999999995
0.0035000000000000005
0.0032500000000000003
0.0034999999999999996
0.0035000000000000005
0.005000000000000001
0.0032499999999999994
0.00275
0.00275
0.00575
0.0034999999999999996
0.0045000000000000005
0.0045
0.002999999999999999
0.0035000000000000005
0.0024999999999999996
0.005000000000000001
0.004500000000000001
0.0044444444444444444
0.0036111111111111105
0.0024999999999999996
0.0029999999999999996
0.006
0.00275
0.004
0.0045000000000000005
0.01125
0.0032500000000000003
0.005277777777777778
0.48925
0.87325
0.9752777777777778
0.10074999999999996
0.6363888888888889
0.09199999999999994
0.0045
0.0037500000000000007
0.0029999999999999996
0.003
0.005250000000000001
0.0035000000000000005
0.0037500000000000007
0.68
0.09849999999999996
0.49050000000000005
0.4912500000000001
0.06949999999999996
0.003
0.0024999999999999996
0.0035000000000000005
0.00275
0.00275
0.6427777777777778
0.8572500000000002
0.6862499999999999
0.00425
0.0032500000000000003
0.0032500000000000003
0.57975
0.8541666666666665
0.10074999999999996
0.003999999999999999
0.38825
0.12424999999999997
0.00275
0.0034999999999999996
0.0024999999999999996
0.4361111111111111
0.8725000000000002
0.10049999999999996
0.00275
0.0029999999999999996
0.0032500000000000003
0.003
0.0035000000000000005
